season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_w_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press
2018,1629003,Shake,Milton,Shake Milton,SG-PG,76.5,77.5,207.2,84.75,99.5,6.8,8.75,9.5,30.0,33.0,11.07,3.19,3.25,2.0
2018,1629004,Sviatoslav,Mykhailiuk,Svi Mykhailiuk,SG-SF,78.5,79.75,211.6,76.75,100.0,8.45,8.25,9.5,30.5,37.0,11.25,3.18,3.15,4.0
2018,1629005,Malik,Newman,Malik Newman,SG,74.5,75.25,189.2,77.5,98.5,6.25,8.5,9.5,27.5,33.5,10.9,3.18,3.13,10.0
2018,1629006,Josh,Okogie,Josh Okogie,SG,75.0,76.5,210.8,84.0,102.0,5.2,9.0,9.75,33.0,42.0,11.08,3.03,3.04,12.0
2018,1629008,Michael,Porter,Michael Porter,SF-PF,81.5,82.75,211.0,84.25,108.5,6.4,8.75,9.25,29.5,33.5,11.355,2.8449999999999998,3.315,10.0
2018,1629015,Zhaire,Smith,Zhaire Smith,SF-SG,74.75,76.0,198.6,81.75,100.0,6.05,8.75,8.25,33.0,41.5,11.02,3.15,3.05,10.0
2018,1629016,Omari,Spellman,Omari Spellman,PF-C,80.0,81.25,253.8,86.0,107.5,13.75,9.0,9.0,28.5,35.5,12.28,3.35,3.38,8.0
2018,1629017,Khyri,Thomas,Khyri Thomas,SG,74.5,75.75,198.8,82.5,101.0,6.4,8.75,9.25,30.0,35.0,10.96,3.18,3.18,14.0
2018,1629018,Gary,Trent,Gary Trent,SG,76.25,77.75,204.2,80.75,98.0,7.0,8.5,9.5,33.5,39.5,11.37,2.99,3.12,12.0
2018,1629019,Allonzo,Trier,Allonzo Trier,SG,75.75,77.25,198.0,78.75,98.0,4.95,8.25,10.5,32.0,40.0,11.02,2.97,3.14,11.0
2018,1629021,Moritz,Wagner,Moritz Wagner,C-PF,82.5,83.5,241.4,84.0,108.0,6.75,9.0,10.75,27.0,34.0,11.48,3.07,3.18,8.0
2018,1629022,Lonnie,Walker,Lonnie Walker,SG,75.75,76.5,196.2,82.25,99.5,5.65,9.0,9.5,31.5,40.0,10.87,2.91,3.06,12.0
2018,1629034,Ray,Spalding,Ray Spalding,PF,81.0,82.25,215.4,88.75,109.0,5.55,9.25,9.0,26.0,32.0,11.48,3.2,3.34,12.0
2018,1629035,Carsen,Edwards,Carsen Edwards,PG,70.75,72.0,195.6,78.25,94.5,6.3,8.5,9.25,28.5,34.5,11.59,3.15,3.2,12.0
2018,1629036,Isaac,Haas,Isaac Haas,C,85.25,86.75,303.0,89.0,111.5,12.55,10.0,10.5,27.0,30.5,12.03,3.26,3.42,11.0
2018,1629037,Keenan,Evans,Keenan Evans,PG,73.5,75.0,183.2,77.25,98.0,6.5,8.5,8.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2018,1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,PG,76.5,78.0,180.0,83.5,104.0,3.0,9.0,9.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2018,1628984,Devonte,Graham,Devonte Graham,PG,72.25,73.5,186.4,78.25,96.0,4.8,8.5,9.5,31.0,37.0,11.28,3.15,3.21,14.0
2018,1628985,Devon,Hall,Devon Hall,SG,76.25,78.0,206.4,79.75,102.0,8.45,8.5,10.0,25.0,31.0,10.95,3.16,3.27,6.0
2018,1628959,Rawle,Alkins,Rawle Alkins,SG,74.75,76.25,217.4,80.75,99.0,8.9,8.5,10.0,32.5,40.5,11.5,3.09,3.15,10.0
2017,1628432,Davon,Reed,Davon Reed,SG-SF,76.5,77.5,206.2,84.0,102.0,6.5,9.25,9.5,28.5,36.0,11.37,3.21,3.34,12.0
2017,1628431,V.J.,Beachem,V.J. Beachem,SG-SF,78.25,80.0,193.4,82.25,104.5,6.8,8.5,9.0,30.0,37.0,11.18,3.19,3.26,11.0
2017,1628421,Devin,Robinson,Devin Robinson,SF,79.0,80.25,189.6,84.75,106.0,3.2,9.25,10.25,35.5,41.5,12.85,3.61,3.23,10.0
2017,1628422,Damyean,Dotson,Damyean Dotson,SG-SF,76.5,77.5,205.2,81.0,100.0,5.3,8.5,9.25,31.5,38.0,11.18,3.03,3.13,13.0
2017,1628424,Kobi,Simmons,Kobi Simmons,PG,75.25,76.5,166.2,78.0,99.0,5.0,8.5,9.5,30.5,38.5,11.15,2.98,3.18,3.0
2017,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,PG,73.5,75.0,190.2,79.25,99.0,5.6,8.75,9.25,27.5,34.5,10.42,3.08,3.19,10.0
2017,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,77.75,78.75,218.6,82.0,104.5,5.7,8.75,10.25,31.0,35.5,11.47,3.35,3.17,16.0
2017,1628418,Thomas,Bryant,Thomas Bryant,PF-C,81.5,82.75,247.8,90.0,112.5,9.4,9.5,10.25,25.5,33.0,11.42,3.12,3.37,7.0
2017,1628419,Cameron,Oliver,Cameron Oliver,PF,79.0,80.25,238.6,85.25,106.5,7.7,9.5,10.25,28.0,39.5,12.17,3.31,3.16,5.0
2017,1628420,Monte,Morris,Monte Morris,PG,73.25,74.5,175.2,76.0,96.5,6.9,8.25,8.75,28.0,33.5,11.0,3.2,3.19,8.0
2017,1628439,Isaiah,Hicks,Isaiah Hicks,PF,79.25,80.5,233.4,84.5,105.0,7.7,8.75,9.75,31.5,37.0,12.31,3.31,3.36,11.0
2017,1628443,Kadeem,Allen,Kadeem Allen,PG,73.0,74.25,192.4,81.25,99.5,6.4,8.5,8.75,33.0,35.5,11.24,2.98,3.15,7.0
2017,1628409,Alec,Peters,Alec Peters,PF,79.25,80.75,232.0,82.75,105.0,8.8,8.75,10.0,28.5,34.0,11.47,3.14,3.29,12.0
2017,1628408,PJ,Dozier,PJ Dozier,SG,77.25,78.75,200.6,83.0,101.0,6.1,8.5,9.5,34.0,39.0,10.84,2.98,3.15,9.0
2017,1628407,Dwayne,Bacon,Dwayne Bacon,SG-SF,76.75,78.25,221.6,82.0,103.5,7.9,8.75,10.0,30.0,36.5,11.7,3.22,3.22,8.0
2017,1628405,Johnathan,Motley,Johnathan Motley,PF,79.75,80.75,238.2,88.0,108.0,7.865,9.0,9.5,28.5,34.0,11.47,3.14,3.29,12.0
2017,1628404,Josh,Hart,Josh Hart,SG-SF,75.75,77.0,209.2,80.25,101.0,5.8,8.5,9.5,27.5,35.5,11.15,3.02,3.18,9.0
2017,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,80.5,245.6,87.0,108.0,7.865,9.5,10.25,28.5,34.0,11.47,3.14,3.29,12.0
2017,1628402,Frank,Jackson,Frank Jackson,PG,74.0,75.5,201.6,79.5,98.0,6.7,8.25,9.0,34.5,42.0,10.94,2.7,3.14,9.0
2017,1628401,Derrick,White,Derrick White,PG,75.25,76.5,189.8,79.5,101.5,6.2,8.25,8.5,31.0,36.5,10.84,2.92,3.08,10.0
2017,1628400,Semi,Ojeleye,Semi Ojeleye,SF-SG,77.25,78.75,241.4,81.75,102.0,5.5,8.75,9.5,35.0,40.5,10.58,3.07,3.16,19.0
2017,1628399,Tyler,Lydon,Tyler Lydon,PF,80.25,81.5,215.0,84.0,107.5,13.6,8.75,8.75,29.5,33.5,11.68,2.81,3.46,1.0
2017,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71.0,72.75,188.6,74.5,95.0,5.8,8.0,8.5,26.0,32.5,11.28,3.12,3.29,9.0
2017,1628453,Melo,Trimble,Melo Trimble,PG,73.25,74.5,195.2,74.0,95.5,10.6,8.0,8.75,24.5,32.0,10.75,2.92,3.27,6.0
2017,1628452,Kennedy,Meeks,Kennedy Meeks,C,80.75,82.25,276.6,85.0,106.0,11.5,8.75,8.75,28.0,30.5,12.91,3.35,3.5,15.0
2017,1628449,Chris,Boucher,Chris Boucher,PF,80.0,81.5,182.2,88.0,110.5,5.4,9.25,10.5,28.5,34.0,11.47,3.14,3.29,12.0
2017,1628412,Frank,Mason III,Frank Mason III,PG,71.0,72.0,188.8,75.25,94.0,4.3,8.0,9.25,34.0,41.0,11.41,3.09,3.18,15.0
2017,1628414,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,75.5,76.75,211.6,82.0,103.0,7.8,8.75,8.75,27.0,30.5,11.48,3.03,3.36,15.0
2017,1628415,Dillon,Brooks,Dillon Brooks,SG-SF,77.0,78.0,220.2,78.0,100.5,7.5,8.25,9.25,31.0,37.5,11.14,3.24,3.21,16.0
2017,1628416,Tyler,Dorsey,Tyler Dorsey,SG,75.0,76.5,182.6,77.25,99.5,4.7,8.5,9.25,30.5,36.0,10.55,2.98,3.16,8.0
2017,1628381,John,Collins,John Collins,PF,80.25,81.5,225.2,83.25,106.5,5.4,9.0,10.0,33.0,37.5,11.66,3.27,3.27,15.0
2017,1628382,Justin,Jackson (UNC),Justin Jackson (UNC),SF,79.0,80.25,200.8,83.0,104.5,8.1,8.75,9.25,29.5,35.5,10.8,3.06,3.3,10.0
2017,1628383,Justin,Patton,Justin Patton,C,82.0,83.25,229.0,87.0,111.5,7.8,8.75,9.75,26.0,30.5,11.8,3.31,3.46,11.0
2017,1628384,OG,Anunoby,OG Anunoby,SF,78.25,79.75,232.4,86.25,107.5,6.8,9.25,9.5,29.5,35.0,11.36,3.125,3.285,10.0
2017,1628385,Harry,Giles,Harry Giles,PF,81.25,82.5,232.0,87.25,109.5,5.2,9.5,10.75,27.0,32.5,11.08,3.0,3.34,5.0
2017,1628386,Jarrett,Allen,Jarrett Allen,C,81.0,82.25,233.6,89.25,109.5,7.4,9.5,10.5,31.5,35.5,11.82,3.0,3.21,4.0
2017,1628387,Ike,Anigbogu,Ike Anigbogu,C,80.5,81.75,252.2,90.25,110.5,5.4,9.5,10.0,29.5,32.5,12.52,3.48,3.44,11.0
2017,1628388,TJ,Leaf,TJ Leaf,PF,80.75,81.75,222.2,83.0,107.0,6.8,8.5,9.5,29.0,34.5,11.55,3.27,3.27,6.0
2017,1628389,Edrice,Adebayo,Edrice Adebayo,PF-C,80.75,75.75,242.6,86.75,108.0,5.2,9.5,8.75,33.5,38.5,11.94,3.24,3.24,12.0
2017,1628390,Terrance,Ferguson,Terrance Ferguson,SG-SF,77.5,79.0,184.4,80.75,103.0,5.8,8.5,10.0,28.5,38.0,11.16,3.22,3.32,9.0
2017,1628410,Edmond,Sumner,Edmond Sumner,PG,76.0,77.75,176.4,81.0,102.5,8.3,8.25,9.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2017,1628411,Wesley,Iwundu,Wesley Iwundu,SG-SF,77.5,78.75,193.4,85.0,105.5,4.0,8.75,9.5,31.5,36.0,11.25,3.23,3.36,5.0
2017,1628391,D.J.,Wilson,D.J. Wilson,PF,80.75,82.5,234.4,87.0,109.5,6.4,9.25,10.25,28.5,34.0,11.47,3.14,3.29,12.0
2017,1628393,Jawun,Evans,Jawun Evans,PG,70.75,71.5,185.2,77.5,95.0,9.1,8.0,7.75,27.5,33.5,11.34,3.26,3.21,1.0
2017,1628502,Nigel,Hayes,Nigel Hayes,PF,78.25,79.5,254.2,87.25,104.5,11.5,8.75,10.0,29.0,33.5,11.81,2.94,3.27,16.0
2017,1962937123,Omer,Yurtseven,Omer Yurtseven,C,82.5,83.75,248.4,85.0,108.5,7.6,9.0,10.5,26.0,31.5,12.85,3.3,3.45,6.0
2017,1628380,Zach,Collins,Zach Collins,PF-C,82.25,84.0,232.2,85.0,111.0,8.9,8.75,9.25,28.5,33.25,11.64,3.12,3.33,12.0
2017,1628368,De?Aaron,Fox,De?Aaron Fox,PG,74.0,75.25,169.6,78.5,100.0,4.5,8.5,8.5,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2017,1628378,Donovan,Mitchell,Donovan Mitchell,SG,73.25,75.0,211.4,82.0,97.0,5.9,8.5,9.5,36.5,40.5,11.53,3.07,3.01,10.0
2017,1628379,Luke,Kennard,Luke Kennard,SG-SF,76.5,77.5,196.2,77.25,98.5,6.6,8.0,8.75,30.0,35.5,11.3,3.14,3.23,9.0
2017,1628365,Markelle,Fultz,Markelle Fultz,PG,73.0,74.0,186.0,77.5,97.0,6.1,8.25,9.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2017,1628398,Kyle,Kuzma,Kyle Kuzma,SF-SG,80.0,81.5,222.6,84.25,107.5,9.4,8.5,9.5,27.0,34.0,10.72,2.98,3.25,12.0
2017,1628397,Ivan,Rabb,Ivan Rabb,PF,80.75,82.0,219.6,85.5,109.0,6.8,8.75,9.0,28.5,32.5,12.68,3.23,3.35,3.0
2017,1628396,Tony,Bradley,Tony Bradley,C,81.25,82.75,248.8,89.0,112.5,12.0,9.5,9.5,24.5,27.5,11.79,2.99,3.44,5.0
2017,1628395,Jordan,Bell,Jordan Bell,PF,79.0,80.5,223.6,83.75,104.5,5.4,9.25,9.5,31.5,38.0,10.63,2.83,3.21,16.0
2017,1628515,Isaiah,Briscoe,Isaiah Briscoe,PG,73.25,74.75,222.4,81.0,99.5,11.0,9.0,9.25,28.0,33.5,10.95,2.85,3.38,11.0
2017,1628503,Jamel,Artis,Jamel Artis,SG-SF,77.5,78.75,213.2,82.0,105.0,11.9,9.25,9.75,23.5,31.0,11.62,3.08,3.44,5.0
2017,1628514,Peter,Jok,Peter Jok,SG-SF,76.25,77.75,202.4,80.0,102.0,11.0,8.25,9.5,26.5,31.0,11.34,2.93,3.41,9.0
2017,1629118,Thomas,Welsh,Thomas Welsh,PF-C,83.5,84.5,254.0,84.0,109.5,10.9,9.0,10.5,28.5,33.25,11.64,3.12,3.33,11.0
2015,1626149,Montrezl,Harrell,Montrezl Harrell,PF,79.0,79.5,253.4,88.25,109.0,11.9,9.0,9.75,28.5,34.0,11.47,3.14,3.29,12.0
2015,1626148,Anthony,Brown,Anthony Brown,SF-SG,77.75,79.25,211.0,83.0,104.5,6.1,8.5,9.0,27.5,34.5,10.94,3.29,3.18,4.0
2015,1626154,R.J.,Hunter,R.J. Hunter,SG,76.5,78.0,185.0,82.5,104.0,6.0,8.5,8.25,27.5,33.5,10.87,2.91,3.26,1.0
2015,1626155,Sam,Dekker,Sam Dekker,SF,79.75,81.0,218.6,83.5,106.0,7.5,8.5,9.25,25.5,34.5,10.64,2.96,3.28,5.0
2015,1626151,Aaron,Harrison,Aaron Harrison,SG,76.5,78.0,209.2,80.25,100.5,6.0,8.75,10.0,28.5,34.5,11.024999999999999,3.08,3.27,1.0
2015,1626150,Andrew,Harrison,Andrew Harrison,PG,76.5,77.5,213.2,81.0,100.0,5.9,8.25,9.25,26.5,33.0,11.2,3.0599999999999996,3.34,8.0
2015,1626156,D?Angelo,Russell,D?Angelo Russell,PG-SG,75.25,77.0,193.4,81.75,102.0,8.3,8.75,9.75,29.5,35.25,11.145,2.895,3.19,12.0
2015,1626158,Richaun,Holmes,Richaun Holmes,PF,80.25,81.5,242.8,85.5,108.0,8.8,8.5,8.5,32.5,36.0,11.24,3.31,3.32,15.0
2015,1626147,Justin,Anderson,Justin Anderson,SF-SG,77.25,78.25,230.6,83.75,101.0,5.0,8.5,9.5,38.0,43.0,11.13,2.88,3.22,12.0
2015,1626146,Cliff,Alexander,Cliff Alexander,PF-C,79.25,80.5,239.2,87.5,109.5,5.8,9.5,10.25,28.5,33.25,11.64,3.12,3.33,12.0
2015,1626145,Tyus,Jones,Tyus Jones,PG,72.5,74.0,184.6,77.0,97.0,6.5,8.25,8.75,26.5,32.5,11.84,2.95,3.32,2.0
2015,204456,TJ,McConnell,TJ McConnell,PG,72.5,74.0,187.8,74.0,96.5,7.3,7.5,7.0,26.0,31.5,10.95,3.09,3.3,7.0
2015,1626153,Delon,Wright,Delon Wright,PG,76.25,77.5,181.4,79.5,101.5,6.6,8.0,8.5,29.5,31.0,11.16,3.5,3.29,4.0
2015,1626152,Olivier,Hanlan,Olivier Hanlan,PG-SG,75.25,76.25,185.8,78.0,100.0,4.3,8.0,8.75,28.0,34.0,11.41,3.12,3.25,19.0
2015,1626175,Jordan,Mickey,Jordan Mickey,PF,79.0,80.25,238.0,87.25,106.0,7.2,8.75,9.5,33.0,37.5,11.72,3.13,3.28,9.0
2015,1626227,Tyler,Harvey,Tyler Harvey,SG,74.75,76.0,181.4,77.5,98.5,9.2,7.75,8.75,26.0,28.5,10.56,2.93,3.44,1.0
2015,1626217,Chris,Walker,Chris Walker,PF,80.75,81.25,208.0,86.75,108.0,5.1,9.0,9.0,30.5,37.0,11.25,3.41,3.35,6.0
2015,1626210,Alan,Williams,Alan Williams,PF,79.25,80.25,261.4,85.75,106.5,12.0,8.5,9.5,25.5,28.5,12.26,3.54,3.5,8.0
2015,1627361,Dez,Wells,Dez Wells,SG,75.0,76.0,208.8,81.5,100.5,8.1,8.75,9.75,31.5,39.0,10.56,3.05,3.2,15.0
2015,1626205,Vince,Hunter,Vince Hunter,PF,78.75,79.5,208.4,83.0,104.5,4.6,9.0,8.75,33.5,37.5,11.19,3.06,3.26,13.0
2015,1626208,Keifer,Sykes,Keifer Sykes,PG,70.5,71.75,167.2,74.0,93.0,5.0,8.5,9.5,34.0,43.0,10.47,3.15,3.13,8.0
2015,1626207,Ryan,Boatright,Ryan Boatright,PG,70.0,71.0,169.6,72.5,92.5,6.6,7.5,8.75,32.0,41.0,10.71,3.05,3.26,10.0
2015,1626203,Treveon,Graham,Treveon Graham,SF,76.0,77.75,219.4,82.5,103.0,5.5,8.5,8.25,28.5,31.5,11.64,3.15,3.3,11.0
2015,1626192,Pat,Connaughton,Pat Connaughton,SG,76.0,77.25,215.0,80.0,96.0,10.2,8.5,9.25,37.5,44.0,10.58,3.08,3.2,13.0
2015,1626194,Marcus,Thornton,Marcus Thornton,PG-SG,73.75,74.75,177.4,79.75,97.5,5.3,8.25,8.5,34.5,43.0,10.78,2.88,3.02,3.0
2015,1626193,Robert,Upshaw,Robert Upshaw,C,82.75,84.0,258.2,89.5,113.0,12.5,10.0,11.0,27.0,30.5,12.03,3.26,3.42,11.0
2015,1626186,Corey,Hawkins,Corey Hawkins,SG-PG,72.75,73.75,191.8,80.0,99.5,5.5,8.75,9.0,28.5,34.0,10.81,3.26,3.51,9.0
2015,1626185,Jarell,Martin,Jarell Martin,PF,80.0,81.25,238.6,81.0,106.5,10.1,8.25,9.5,28.5,35.0,11.2,2.97,3.27,19.0
2015,1626184,Chasson,Randle,Chasson Randle,PG,72.25,73.5,178.8,79.0,96.5,4.5,8.5,9.5,33.5,39.5,10.63,2.81,3.2,6.0
2015,1626183,Branden,Dawson,Branden Dawson,PF,77.5,78.75,230.2,83.0,105.0,5.8,9.0,8.75,28.5,34.5,12.22,3.53,3.2,12.0
2015,1626182,Jonathan,Holmes,Jonathan Holmes,PF-SF,80.25,81.25,242.2,83.5,107.5,7.2,8.25,9.5,25.5,31.0,10.95,3.12,3.51,11.0
2015,1626181,Norman,Powell,Norman Powell,SG,75.0,76.25,215.4,82.75,102.5,6.4,9.25,9.0,32.5,40.5,10.69,3.2,3.2,5.0
2015,1626180,Michael,Qualls,Michael Qualls,SG-SF,76.0,77.0,201.4,84.25,104.5,4.0,9.0,10.25,34.0,39.5,11.88,3.14,3.18,9.0
2015,1626179,Terry,Rozier,Terry Rozier,PG-SG,72.5,74.25,190.2,80.25,98.5,5.6,8.25,8.5,33.0,38.0,10.84,2.84,3.15,7.0
2015,1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,SF,77.5,79.0,210.8,86.0,104.0,5.0,8.75,9.75,32.0,38.0,10.41,3.19,3.12,13.0
2015,1626177,Dakari,Johnson,Dakari Johnson,C,83.0,83.75,264.6,86.0,112.0,14.9,9.25,10.5,22.5,25.0,11.76,2.94,3.62,4.0
2015,1626176,Rakeem,Christmas,Rakeem Christmas,PF-C,80.25,81.75,242.6,89.25,110.5,9.6,9.25,9.0,29.0,32.0,11.6,3.3,3.47,9.0
2015,1626187,Michael,Frazier II,Michael Frazier II,SG,75.75,76.25,199.4,80.0,101.5,7.4,8.25,9.25,27.0,35.0,10.66,3.02,3.32,10.0
2015,1626159,Justise,Winslow,Justise Winslow,SF,76.5,78.5,221.8,82.25,104.5,5.3,8.5,9.25,29.5,35.0,11.36,3.125,3.285,10.0
2015,1626188,Quinn,Cook,Quinn Cook,PG,72.25,74.0,179.0,76.0,96.5,6.7,7.5,8.75,24.5,31.0,11.44,3.41,3.38,14.0
2015,1626189,Terran,Petteway,Terran Petteway,SG,76.75,78.0,209.2,83.25,104.5,4.9,8.25,8.25,25.0,31.0,10.91,3.1,3.32,15.0
2015,1626191,Chris,McCullough,Chris McCullough,PF,80.25,81.0,199.0,87.25,109.0,6.2,8.75,8.75,28.5,34.0,11.47,3.14,3.29,12.0
2015,1626170,Jerian,Grant,Jerian Grant,PG,75.25,76.25,198.0,79.5,100.0,5.6,8.25,8.5,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2015,1626169,Stanley,Johnson,Stanley Johnson,SF,77.0,78.5,241.8,83.5,102.0,7.5,9.0,9.0,29.5,35.0,11.36,3.125,3.285,10.0
2015,1626168,Trey,Lyles,Trey Lyles,PF,81.0,82.25,241.2,85.5,108.0,12.1,9.25,10.25,28.5,34.0,11.47,3.14,3.29,12.0
2015,1626167,Myles,Turner,Myles Turner,C-PF,81.75,83.5,238.6,88.0,112.0,9.3,9.25,9.25,27.0,31.5,11.98,2.875,3.4,12.0
2015,1626166,Cameron,Payne,Cameron Payne,PG,72.75,73.5,182.8,79.25,97.5,6.3,8.5,8.25,29.75,35.5,10.9,2.93,3.28,0.0
2015,1626165,Brandon,Ashley,Brandon Ashley,PF,79.25,80.5,228.0,87.75,105.0,8.8,9.0,9.5,31.5,35.5,11.21,3.35,3.58,9.0
2015,1626164,Devin,Booker,Devin Booker,SG,76.5,77.75,205.8,80.25,102.5,8.3,8.75,9.0,27.5,34.5,10.27,2.75,3.28,8.0
2015,1626163,Frank,Kaminsky,Frank Kaminsky,C-PF,83.75,84.75,231.2,83.0,109.5,9.4,8.5,9.5,27.0,31.5,11.98,2.875,3.4,12.0
2015,1626162,Kelly,Oubre,Kelly Oubre,SF-SG,77.75,78.75,202.8,86.25,102.5,5.7,9.0,8.75,34.5,37.0,11.09,3.12,3.32,7.0
2015,1626161,Willie,Cauley-Stein,Willie Cauley-Stein,C,83.25,84.5,242.4,87.0,111.0,6.3,9.5,9.0,27.0,30.5,12.03,3.26,3.42,11.0
2015,1626160,J.P.,Tokoto,J.P. Tokoto,SF-SG,77.25,78.25,195.8,82.0,100.5,4.1,8.0,8.75,34.5,40.0,10.97,3.2,3.27,12.0
2015,1626174,Christian,Wood,Christian Wood,PF,81.25,82.5,216.0,87.25,111.5,14.7,9.25,10.75,28.5,34.0,11.47,3.14,3.29,12.0
2015,1626171,Bobby,Portis,Bobby Portis,PF,81.5,82.5,246.2,86.0,108.5,8.9,9.5,9.25,25.0,31.5,11.78,3.28,3.56,5.0
2015,1626172,Kevon,Looney,Kevon Looney,PF,80.0,81.25,222.4,87.5,110.0,11.9,9.5,9.25,28.5,34.0,11.47,3.14,3.29,12.0
2015,1626173,Rashad,Vaughn,Rashad Vaughn,SG,75.75,77.0,198.6,79.0,101.0,6.2,8.0,8.5,28.0,34.0,11.4,3.1,3.21,5.0
2015,2006,Larry,Nance,Larry Nance,PF,79.5,80.5,226.6,85.5,108.0,6.4,9.0,9.75,29.0,37.5,10.93,3.01,3.25,10.0
2014,203930,Sean,Kilpatrick,Sean Kilpatrick,SG,74.5,76.25,218.7,79.0,99.0,9.2,9.0,9.0,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2014,203932,Aaron,Gordon,Aaron Gordon,PF,79.5,80.75,220.1,83.75,105.0,5.05,8.75,10.5,32.5,39.0,10.81,2.76,3.27,12.0
2014,203933,T.J.,Warren,T.J. Warren,SF,79.0,80.25,220.2,82.25,104.0,7.95,8.75,9.0,27.0,35.5,11.1,3.04,3.26,10.0
2014,203934,Lamar,Patterson,Lamar Patterson,SG,76.0,77.25,226.0,83.0,101.0,10.75,9.0,9.25,27.5,32.5,11.63,3.13,3.45,10.0
2014,203935,Marcus,Smart,Marcus Smart,PG,74.0,75.25,227.2,81.25,99.0,10.55,9.0,8.75,33.0,36.0,10.82,2.96,3.26,8.0
2014,203937,Kyle,Anderson,Kyle Anderson,SF,79.5,80.5,230.1,86.75,107.5,13.35,8.25,8.75,29.5,35.0,11.36,3.125,3.285,10.0
2014,203938,Alec,Brown,Alec Brown,PF,84.25,85.25,231.2,85.5,109.0,7.7,9.25,8.75,27.0,30.0,12.05,2.91,3.48,12.0
2014,203939,Dwight,Powell,Dwight Powell,PF,81.5,83.0,234.4,84.5,105.0,6.2,9.0,9.25,28.5,35.0,11.28,2.88,3.2,12.0
2014,203940,Adreian,Payne,Adreian Payne,PF,81.0,81.75,238.5,88.0,109.0,7.55,9.25,9.5,28.5,34.0,11.47,3.14,3.29,12.0
2014,203941,LaQuinton,Ross,LaQuinton Ross,SF,78.5,79.5,238.7,85.75,106.0,16.3,8.75,9.75,25.0,31.0,11.97,3.52,3.44,10.0
2014,203942,Patric,Young,Patric Young,PF,80.5,82.0,246.8,85.75,103.5,5.45,9.25,9.5,32.0,37.5,11.18,3.06,3.43,12.0
2014,203943,Noah,Vonleh,Noah Vonleh,PF,80.0,81.5,247.1,88.25,108.0,7.3,9.75,11.75,31.0,37.0,11.45,3.29,3.28,12.0
2014,203944,Julius,Randle,Julius Randle,PF,79.75,81.0,249.7,84.0,105.5,9.4,8.75,8.25,29.0,35.5,11.45,3.14,3.27,12.0
2014,203945,Alex,Kirk,Alex Kirk,PF,81.25,82.75,252.0,87.5,109.5,13.6,9.25,10.5,28.5,31.5,11.2,3.19,3.48,12.0
2014,203946,Cameron,Bairstow,Cameron Bairstow,PF,80.75,81.75,252.4,84.75,107.0,8.7,8.75,9.0,31.0,33.5,11.39,3.09,3.37,12.0
2014,203947,Jordan,Bachynski,Jordan Bachynski,PF,85.25,86.0,254.1,88.0,108.5,7.45,9.25,10.0,29.0,33.0,12.15,3.03,3.36,12.0
2014,203948,Johnny,O?Bryant III,Johnny O?Bryant III,PF,79.25,80.5,256.8,86.25,105.0,10.75,9.25,9.5,31.0,35.5,11.57,3.32,3.45,12.0
2014,203949,James,McAdoo,James McAdoo,PF,79.5,80.75,227.6,86.25,106.5,6.15,9.25,9.0,29.5,34.0,11.61,2.91,3.28,12.0
2014,203950,Jarnell,Stokes,Jarnell Stokes,PF,79.0,80.5,262.8,85.25,103.5,8.2,9.75,10.5,31.0,36.0,11.92,3.2,3.26,12.0
2014,203957,Dante,Exum,Dante Exum,SG,76.5,78.0,196.3,81.5,103.0,6.4,8.5,9.5,31.5,34.5,10.75,2.88,3.19,10.0
2014,203925,Joe,Harris,Joe Harris,SG,76.75,78.25,215.0,78.0,100.0,6.2,8.5,9.75,28.5,33.5,11.11,2.92,3.31,10.0
2014,203924,Jerami,Grant,Jerami Grant,SF,78.5,79.75,214.0,86.75,107.0,3.75,9.25,9.25,29.5,35.0,11.36,3.125,3.285,10.0
2014,203923,James,Young,James Young,SG,77.25,78.75,213.3,84.0,104.0,5.1,9.0,9.5,28.0,35.5,11.024999999999999,3.08,3.22,10.0
2014,203922,Glenn,Robinson III,Glenn Robinson III,SF,77.5,78.75,211.4,82.0,100.5,5.05,9.0,9.5,36.5,41.5,11.22,3.04,3.15,10.0
2014,203929,Melvin,Ejim,Melvin Ejim,SF,77.25,79.0,218.5,83.25,103.5,6.45,8.75,9.25,29.5,35.0,11.55,3.12,3.14,10.0
